obsnme,obsval,weight,obgnme,lower_bound,upper_bound
streamflow_daily_4_1:2008_12_10:09112500,65.4000015258789,3.073064698316361,streamflow_daily_low,0,100000000000.0
streamflow_daily_4_1:2008_12_11:09112200,69.4000015258789,2.895942817581507,streamflow_daily_low,0,100000000000.0
streamflow_daily_4_1:2008_12_11:09112500,69.5999984741211,2.8876212696145824,streamflow_daily_low,0,100000000000.0
streamflow_daily_4_1:2008_12_12:09112200,60.79999923706055,3.305566422384239,streamflow_daily_low,0,100000000000.0
streamflow_daily_4_1:2008_12_12:09112500,72.5999984741211,2.768298074147415,streamflow_daily_low,0,100000000000.0
streamflow_daily_4_1:2008_12_13:09112200,67.4000015258789,2.9818758369292757,streamflow_daily_low,0,100000000000.0
streamflow_daily_4_1:2008_12_13:09112500,82.19999694824219,2.4449932289603633,streamflow_daily_low,0,100000000000.0
streamflow_daily_4_1:2008_12_14:09112200,64.4000015258789,3.1207830931223217,streamflow_daily_low,0,100000000000.0
streamflow_daily_4_1:2008_12_14:09112500,69.9000015258789,2.875227919481617,streamflow_daily_low,0,100000000000.0
streamflow_daily_4_1:2008_12_15:09112200,59.0,3.4064141687968585,streamflow_daily_low,0,100000000000.0
streamflow_daily_4_1:2008_12_15:09112500,61.400001525878906,3.2732643479545533,streamflow_daily_low,0,100000000000.0
streamflow_daily_4_1:2008_12_16:09112200,67.80000305175781,2.964283582783761,streamflow_daily_low,0,100000000000.0
streamflow_daily_4_1:2008_12_16:09112500,72.9000015258789,2.75690578535405,streamflow_daily_low,0,100000000000.0
streamflow_daily_4_1:2008_12_17:09112200,70.4000015258789,2.8548072670869953,streamflow_daily_low,0,100000000000.0
streamflow_daily_4_1:2008_12_17:09112500,76.30000305175781,2.6340554118022985,streamflow_daily_low,0,100000000000.0
streamflow_daily_4_1:2008_12_18:09112200,70.30000305175781,2.8588680972182305,streamflow_daily_low,0,100000000000.0
streamflow_daily_4_1:2008_12_18:09112500,78.5999984741211,2.5569776063696277,streamflow_daily_low,0,100000000000.0
streamflow_daily_4_1:2008_12_19:09112200,66.69999694824219,3.013170092271064,streamflow_daily_low,0,100000000000.0
streamflow_daily_4_1:2008_12_19:09112500,76.0999984741211,2.64097818644977,streamflow_daily_low,0,100000000000.0
streamflow_daily_4_1:2008_12_1:09112200,73.69999694824219,2.726980248047462,streamflow_daily_low,0,100000000000.0
streamflow_daily_4_1:2008_12_1:09112500,83.4000015258789,2.409813336713804,streamflow_daily_low,0,100000000000.0
streamflow_daily_4_1:2008_12_20:09112200,66.30000305175781,3.031348819126276,streamflow_daily_low,0,100000000000.0
streamflow_daily_4_1:2008_12_20:09112500,73.5,2.734400489238295,streamflow_daily_low,0,100000000000.0
streamflow_daily_4_1:2008_12_21:09112200,65.30000305175781,3.077770697800977,streamflow_daily_low,0,100000000000.0
streamflow_daily_4_1:2008_12_21:09112500,69.4000015258789,2.895942817581507,streamflow_daily_low,0,100000000000.0
streamflow_daily_4_1:2008_12_22:09112200,68.69999694824219,2.9254504350332,streamflow_daily_low,0,100000000000.0
streamflow_daily_4_1:2008_12_22:09112500,78.4000015258789,2.563500408768156,streamflow_daily_low,0,100000000000.0
streamflow_daily_4_1:2008_12_23:09112200,65.30000305175781,3.077770697800977,streamflow_daily_low,0,100000000000.0
streamflow_daily_4_1:2008_12_23:09112500,70.0,2.871120513700208,streamflow_daily_low,0,100000000000.0
streamflow_daily_4_1:2008_12_24:09112200,66.80000305175781,3.00865908349275,streamflow_daily_low,0,100000000000.0
streamflow_daily_4_1:2008_12_24:09112500,66.4000015258789,3.0267836045257432,streamflow_daily_low,0,100000000000.0
streamflow_daily_4_1:2008_12_25:09112200,69.19999694824219,2.9043127864490446,streamflow_daily_low,0,100000000000.0
streamflow_daily_4_1:2008_12_25:09112500,78.19999694824219,2.570056826115162,streamflow_daily_low,0,100000000000.0
streamflow_daily_4_1:2008_12_26:09112200,68.69999694824219,2.9254504350332,streamflow_daily_low,0,100000000000.0
streamflow_daily_4_1:2008_12_26:09112500,69.80000305175781,2.879347094153935,streamflow_daily_low,0,100000000000.0
streamflow_daily_4_1:2008_12_27:09112200,61.79999923706055,3.252078291911867,streamflow_daily_low,0,100000000000.0
streamflow_daily_4_1:2008_12_27:09112500,61.900001525878906,3.246824410416054,streamflow_daily_low,0,100000000000.0
streamflow_daily_4_1:2008_12_28:09112200,66.19999694824219,3.035928175588098,streamflow_daily_low,0,100000000000.0
streamflow_daily_4_1:2008_12_28:09112500,76.19999694824219,2.6375123885572647,streamflow_daily_low,0,100000000000.0
streamflow_daily_4_1:2008_12_29:09112200,67.19999694824219,2.9907506709235316,streamflow_daily_low,0,100000000000.0
streamflow_daily_4_1:2008_12_29:09112500,75.4000015258789,2.6654964441881925,streamflow_daily_low,0,100000000000.0
streamflow_daily_4_1:2008_12_2:09112200,74.80000305175781,2.686877376461437,streamflow_daily_low,0,100000000000.0
streamflow_daily_4_1:2008_12_2:09112500,83.0,2.4214269392652357,streamflow_daily_low,0,100000000000.0
streamflow_daily_4_1:2008_12_30:09112200,67.69999694824219,2.968662407956475,streamflow_daily_low,0,100000000000.0
streamflow_daily_4_1:2008_12_30:09112500,77.80000305175781,2.5832702837467783,streamflow_daily_low,0,100000000000.0
streamflow_daily_4_1:2008_12_31:09112200,67.19999694824219,2.9907506709235316,streamflow_daily_low,0,100000000000.0
streamflow_daily_4_1:2008_12_31:09112500,68.5,2.933991765825031,streamflow_daily_low,0,100000000000.0
streamflow_daily_4_1:2008_12_3:09112200,77.69999694824219,2.5865951589791063,streamflow_daily_low,0,100000000000.0
streamflow_daily_4_1:2008_12_3:09112500,86.30000305175781,2.328834633278972,streamflow_daily_low,0,100000000000.0
streamflow_daily_4_1:2008_12_4:09112200,75.30000305175781,2.669036225946379,streamflow_daily_low,0,100000000000.0
streamflow_daily_4_1:2008_12_4:09112500,84.30000305175781,2.384085749506077,streamflow_daily_low,0,100000000000.0
streamflow_daily_4_1:2008_12_5:09112200,63.09999847412109,3.185078301411386,streamflow_daily_low,0,100000000000.0
streamflow_daily_4_1:2008_12_5:09112500,75.19999694824219,2.6725856930199323,streamflow_daily_low,0,100000000000.0
streamflow_daily_4_1:2008_12_6:09112200,71.0999984741211,2.8267009883574965,streamflow_daily_low,0,100000000000.0
streamflow_daily_4_1:2008_12_6:09112500,81.19999694824219,2.475103984143257,streamflow_daily_low,0,100000000000.0
streamflow_daily_4_1:2008_12_7:09112200,71.30000305175781,2.818771772185214,streamflow_daily_low,0,100000000000.0
streamflow_daily_4_1:2008_12_7:09112500,77.9000015258789,2.579954197975826,streamflow_daily_low,0,100000000000.0
streamflow_daily_4_1:2008_12_8:09112200,72.5999984741211,2.768298074147415,streamflow_daily_low,0,100000000000.0
streamflow_daily_4_1:2008_12_8:09112500,78.19999694824219,2.570056826115162,streamflow_daily_low,0,100000000000.0
streamflow_daily_4_1:2008_12_9:09112200,68.5,2.933991765825031,streamflow_daily_low,0,100000000000.0
streamflow_daily_4_1:2008_12_9:09112500,74.19999694824219,2.7086043696094224,streamflow_daily_low,0,100000000000.0
streamflow_daily_4_1:2008_1_10:09112200,63.09999847412109,3.185078301411386,streamflow_daily_low,0,100000000000.0
streamflow_daily_4_1:2008_1_10:09112500,83.0999984741211,2.4185131125074943,streamflow_daily_low,0,100000000000.0
streamflow_daily_4_1:2008_1_11:09112200,66.69999694824219,3.013170092271064,streamflow_daily_low,0,100000000000.0
streamflow_daily_4_1:2008_1_11:09112500,84.80000305175781,2.3700286406398727,streamflow_daily_low,0,100000000000.0
streamflow_daily_4_1:2008_1_12:09112200,64.5,3.1159447435506133,streamflow_daily_low,0,100000000000.0
streamflow_daily_4_1:2008_1_12:09112500,82.0999984741211,2.4479712508443643,streamflow_daily_low,0,100000000000.0
streamflow_daily_4_1:2008_1_13:09112200,58.70000076293945,3.423823396028018,streamflow_daily_low,0,100000000000.0
streamflow_daily_4_1:2008_1_13:09112500,71.5999984741211,2.8069614558952227,streamflow_daily_low,0,100000000000.0
streamflow_daily_4_1:2008_1_14:09112200,57.79999923706055,3.477135616122121,streamflow_daily_low,0,100000000000.0
streamflow_daily_4_1:2008_1_14:09112500,67.19999694824219,2.9907506709235316,streamflow_daily_low,0,100000000000.0
streamflow_daily_4_1:2008_1_15:09112200,59.09999847412109,3.40065044243647,streamflow_daily_low,0,100000000000.0
streamflow_daily_4_1:2008_1_15:09112500,74.5,2.6976971269666397,streamflow_daily_low,0,100000000000.0
streamflow_daily_4_1:2008_1_16:09112200,59.09999847412109,3.40065044243647,streamflow_daily_low,0,100000000000.0
streamflow_daily_4_1:2008_1_16:09112500,77.9000015258789,2.579954197975826,streamflow_daily_low,0,100000000000.0
streamflow_daily_4_1:2008_1_17:09112200,53.900001525878906,3.728727834312198,streamflow_daily_low,0,100000000000.0
streamflow_daily_4_1:2008_1_17:09112500,62.5,3.2156549753442345,streamflow_daily_low,0,100000000000.0
streamflow_daily_4_1:2008_1_18:09112200,55.59999847412109,3.6147201704071934,streamflow_daily_low,0,100000000000.0
streamflow_daily_4_1:2008_1_18:09112500,65.9000015258789,3.0497485782316787,streamflow_daily_low,0,100000000000.0
streamflow_daily_4_1:2008_1_19:09112200,56.5,3.557140459451585,streamflow_daily_low,0,100000000000.0
streamflow_daily_4_1:2008_1_19:09112500,69.5999984741211,2.8876212696145824,streamflow_daily_low,0,100000000000.0
streamflow_daily_4_1:2008_1_1:09112200,59.900001525878906,3.3552325682693818,streamflow_daily_low,0,100000000000.0
streamflow_daily_4_1:2008_1_1:09112500,68.5999984741211,2.9297148750642092,streamflow_daily_low,0,100000000000.0
streamflow_daily_4_1:2008_1_20:09112200,57.29999923706055,3.507477114048994,streamflow_daily_low,0,100000000000.0
streamflow_daily_4_1:2008_1_20:09112500,72.19999694824219,2.783634964736763,streamflow_daily_low,0,100000000000.0
streamflow_daily_4_1:2008_1_21:09112200,56.5,3.557140459451585,streamflow_daily_low,0,100000000000.0
streamflow_daily_4_1:2008_1_21:09112500,70.80000305175781,2.8386783516392056,streamflow_daily_low,0,100000000000.0
streamflow_daily_4_1:2008_1_22:09112200,57.29999923706055,3.507477114048994,streamflow_daily_low,0,100000000000.0
streamflow_daily_4_1:2008_1_22:09112500,71.0999984741211,2.8267009883574965,streamflow_daily_low,0,100000000000.0
streamflow_daily_4_1:2008_1_23:09112200,59.5,3.377788839647305,streamflow_daily_low,0,100000000000.0
streamflow_daily_4_1:2008_1_23:09112500,71.4000015258789,2.8148239728842297,streamflow_daily_low,0,100000000000.0
streamflow_daily_4_1:2008_1_24:09112200,57.79999923706055,3.477135616122121,streamflow_daily_low,0,100000000000.0
streamflow_daily_4_1:2008_1_24:09112500,69.69999694824219,2.8834784039984567,streamflow_daily_low,0,100000000000.0
streamflow_daily_4_1:2008_1_25:09112200,59.5,3.377788839647305,streamflow_daily_low,0,100000000000.0
streamflow_daily_4_1:2008_1_25:09112500,71.5999984741211,2.8069614558952227,streamflow_daily_low,0,100000000000.0
streamflow_daily_4_1:2008_1_26:09112200,61.20000076293945,3.2839613309403743,streamflow_daily_low,0,100000000000.0
streamflow_daily_4_1:2008_1_26:09112500,71.30000305175781,2.818771772185214,streamflow_daily_low,0,100000000000.0
streamflow_daily_4_1:2008_1_27:09112200,59.5,3.377788839647305,streamflow_daily_low,0,100000000000.0
streamflow_daily_4_1:2008_1_27:09112500,69.0,2.912730955927748,streamflow_daily_low,0,100000000000.0
streamflow_daily_4_1:2008_1_28:09112200,61.20000076293945,3.2839613309403743,streamflow_daily_low,0,100000000000.0
streamflow_daily_4_1:2008_1_28:09112500,74.5,2.6976971269666397,streamflow_daily_low,0,100000000000.0
streamflow_daily_4_1:2008_1_29:09112200,57.79999923706055,3.477135616122121,streamflow_daily_low,0,100000000000.0
streamflow_daily_4_1:2008_1_29:09112500,66.5999984741211,3.017694302757518,streamflow_daily_low,0,100000000000.0
streamflow_daily_4_1:2008_1_2:09112200,64.19999694824219,3.1305053818155595,streamflow_daily_low,0,100000000000.0
streamflow_daily_4_1:2008_1_2:09112500,73.5,2.734400489238295,streamflow_daily_low,0,100000000000.0
streamflow_daily_4_1:2008_1_30:09112200,62.09999847412109,3.2363678083304346,streamflow_daily_low,0,100000000000.0
streamflow_daily_4_1:2008_1_30:09112500,71.30000305175781,2.818771772185214,streamflow_daily_low,0,100000000000.0
streamflow_daily_4_1:2008_1_31:09112200,57.70000076293945,3.4831617556598453,streamflow_daily_low,0,100000000000.0
streamflow_daily_4_1:2008_1_31:09112500,63.70000076293945,3.1550774497940597,streamflow_daily_low,0,100000000000.0
streamflow_daily_4_1:2008_1_3:09112200,67.4000015258789,2.9818758369292757,streamflow_daily_low,0,100000000000.0
streamflow_daily_4_1:2008_1_3:09112500,85.19999694824219,2.358901914997792,streamflow_daily_low,0,100000000000.0
streamflow_daily_4_1:2008_1_4:09112200,69.80000305175781,2.879347094153935,streamflow_daily_low,0,100000000000.0
streamflow_daily_4_1:2008_1_4:09112500,89.69999694824219,2.2405623500185983,streamflow_daily_low,0,100000000000.0
streamflow_daily_4_1:2008_1_5:09112200,68.9000015258789,2.916958367316246,streamflow_daily_low,0,100000000000.0
streamflow_daily_4_1:2008_1_5:09112500,98.5,2.0403902127818743,streamflow_daily_low,0,100000000000.0
streamflow_daily_4_1:2008_1_6:09112200,60.20000076293945,3.338512182922457,streamflow_daily_low,0,100000000000.0
streamflow_daily_4_1:2008_1_6:09112500,87.4000015258789,2.299524398743922,streamflow_daily_low,0,100000000000.0
streamflow_daily_4_1:2008_1_7:09112200,59.900001525878906,3.3552325682693818,streamflow_daily_low,0,100000000000.0
streamflow_daily_4_1:2008_1_7:09112500,79.5,2.5280306409938933,streamflow_daily_low,0,100000000000.0
streamflow_daily_4_1:2008_1_8:09112200,62.70000076293945,3.205397663692029,streamflow_daily_low,0,100000000000.0
streamflow_daily_4_1:2008_1_8:09112500,82.5,2.4361022540486625,streamflow_daily_low,0,100000000000.0
streamflow_daily_4_1:2008_1_9:09112200,64.80000305175781,3.1015189273754635,streamflow_daily_low,0,100000000000.0
streamflow_daily_4_1:2008_1_9:09112500,85.19999694824219,2.358901914997792,streamflow_daily_low,0,100000000000.0
streamflow_daily_4_1:2008_2_10:09112200,60.20000076293945,3.338512182922457,streamflow_daily_low,0,100000000000.0
streamflow_daily_4_1:2008_2_10:09112500,70.5,2.8507579568654546,streamflow_daily_low,0,100000000000.0
streamflow_daily_4_1:2008_2_11:09112200,60.59999847412109,3.3164759244151045,streamflow_daily_low,0,100000000000.0
streamflow_daily_4_1:2008_2_11:09112500,72.5,2.772116358055374,streamflow_daily_low,0,100000000000.0
streamflow_daily_4_1:2008_2_12:09112200,61.29999923706055,3.278604216319593,streamflow_daily_low,0,100000000000.0
streamflow_daily_4_1:2008_2_12:09112500,71.19999694824219,2.8227309631082282,streamflow_daily_low,0,100000000000.0
streamflow_daily_4_1:2008_2_13:09112200,61.900001525878906,3.246824410416054,streamflow_daily_low,0,100000000000.0
streamflow_daily_4_1:2008_2_13:09112500,70.0999984741211,2.867024826444327,streamflow_daily_low,0,100000000000.0
streamflow_daily_4_1:2008_2_14:09112200,61.59999847412109,3.262637028204604,streamflow_daily_low,0,100000000000.0
streamflow_daily_4_1:2008_2_14:09112500,70.30000305175781,2.8588680972182305,streamflow_daily_low,0,100000000000.0
streamflow_daily_4_1:2008_2_15:09112200,61.29999923706055,3.278604216319593,streamflow_daily_low,0,100000000000.0
streamflow_daily_4_1:2008_2_15:09112500,68.30000305175781,2.9425831182864366,streamflow_daily_low,0,100000000000.0
streamflow_daily_4_1:2008_2_16:09112200,61.20000076293945,3.2839613309403743,streamflow_daily_low,0,100000000000.0
streamflow_daily_4_1:2008_2_16:09112500,63.79999923706055,3.150132262733148,streamflow_daily_low,0,100000000000.0
streamflow_daily_4_1:2008_2_17:09112200,60.0,3.34964059931691,streamflow_daily_low,0,100000000000.0
streamflow_daily_4_1:2008_2_17:09112500,61.900001525878906,3.246824410416054,streamflow_daily_low,0,100000000000.0
streamflow_daily_4_1:2008_2_18:09112200,59.59999847412109,3.372121495041337,streamflow_daily_low,0,100000000000.0
streamflow_daily_4_1:2008_2_18:09112500,57.09999847412109,3.5197625451794403,streamflow_daily_low,0,100000000000.0
streamflow_daily_4_1:2008_2_19:09112200,60.0,3.34964059931691,streamflow_daily_low,0,100000000000.0
streamflow_daily_4_1:2008_2_1:09112200,60.59999847412109,3.3164759244151045,streamflow_daily_low,0,100000000000.0
streamflow_daily_4_1:2008_2_1:09112500,72.69999694824219,2.764490294299441,streamflow_daily_low,0,100000000000.0
streamflow_daily_4_1:2008_2_20:09112200,60.79999923706055,3.305566422384239,streamflow_daily_low,0,100000000000.0
streamflow_daily_4_1:2008_2_20:09112500,59.70000076293945,3.3664729211155717,streamflow_daily_low,0,100000000000.0
streamflow_daily_4_1:2008_2_21:09112200,62.5,3.2156549753442345,streamflow_daily_low,0,100000000000.0
streamflow_daily_4_1:2008_2_21:09112500,59.09999847412109,3.40065044243647,streamflow_daily_low,0,100000000000.0
streamflow_daily_4_1:2008_2_22:09112200,63.0,3.190133904111343,streamflow_daily_low,0,100000000000.0
streamflow_daily_4_1:2008_2_23:09112200,62.900001525878906,3.1952055816139557,streamflow_daily_low,0,100000000000.0
streamflow_daily_4_1:2008_2_24:09112200,63.29999923706055,3.1750148243500584,streamflow_daily_low,0,100000000000.0
streamflow_daily_4_1:2008_2_25:09112200,60.29999923706055,3.3329757628834717,streamflow_daily_low,0,100000000000.0
streamflow_daily_4_1:2008_2_26:09112200,61.70000076293945,3.2573490028177394,streamflow_daily_low,0,100000000000.0
streamflow_daily_4_1:2008_2_27:09112200,60.400001525878906,3.3274574649290973,streamflow_daily_low,0,100000000000.0
streamflow_daily_4_1:2008_2_28:09112200,62.0,3.2415876767582996,streamflow_daily_low,0,100000000000.0
streamflow_daily_4_1:2008_2_29:09112200,62.20000076293945,3.2311645256243033,streamflow_daily_low,0,100000000000.0
streamflow_daily_4_1:2008_2_29:09112500,58.5,3.4355288198122156,streamflow_daily_low,0,100000000000.0
streamflow_daily_4_1:2008_2_2:09112200,60.20000076293945,3.338512182922457,streamflow_daily_low,0,100000000000.0
streamflow_daily_4_1:2008_2_2:09112500,70.4000015258789,2.8548072670869953,streamflow_daily_low,0,100000000000.0
streamflow_daily_4_1:2008_2_3:09112200,61.0,3.2947284583445007,streamflow_daily_low,0,100000000000.0
streamflow_daily_4_1:2008_2_3:09112500,71.69999694824219,2.8030466459307397,streamflow_daily_low,0,100000000000.0
streamflow_daily_4_1:2008_2_4:09112200,61.0,3.2947284583445007,streamflow_daily_low,0,100000000000.0
streamflow_daily_4_1:2008_2_4:09112500,68.5999984741211,2.9297148750642092,streamflow_daily_low,0,100000000000.0
streamflow_daily_4_1:2008_2_5:09112200,61.900001525878906,3.246824410416054,streamflow_daily_low,0,100000000000.0
streamflow_daily_4_1:2008_2_5:09112500,69.80000305175781,2.879347094153935,streamflow_daily_low,0,100000000000.0
streamflow_daily_4_1:2008_2_6:09112200,60.20000076293945,3.338512182922457,streamflow_daily_low,0,100000000000.0
streamflow_daily_4_1:2008_2_6:09112500,63.900001525878906,3.1452023655683363,streamflow_daily_low,0,100000000000.0
streamflow_daily_4_1:2008_2_7:09112200,59.79999923706055,3.3608434535641245,streamflow_daily_low,0,100000000000.0
streamflow_daily_4_1:2008_2_7:09112500,66.4000015258789,3.0267836045257432,streamflow_daily_low,0,100000000000.0
streamflow_daily_4_1:2008_2_8:09112200,61.400001525878906,3.2732643479545533,streamflow_daily_low,0,100000000000.0
streamflow_daily_4_1:2008_2_8:09112500,72.0999984741211,2.7874957033619348,streamflow_daily_low,0,100000000000.0
streamflow_daily_4_1:2008_2_9:09112200,60.59999847412109,3.3164759244151045,streamflow_daily_low,0,100000000000.0
streamflow_daily_4_1:2008_2_9:09112500,71.9000015258789,2.7952493976884907,streamflow_daily_low,0,100000000000.0
streamflow_daily_4_1:2008_3_10:09112200,62.0,3.2415876767582996,streamflow_daily_low,0,100000000000.0
streamflow_daily_4_1:2008_3_10:09112500,58.900001525878906,3.4121974660851357,streamflow_daily_low,0,100000000000.0
streamflow_daily_4_1:2008_3_11:09112200,62.5,3.2156549753442345,streamflow_daily_low,0,100000000000.0
streamflow_daily_4_1:2008_3_11:09112500,57.900001525878906,3.4711300632554476,streamflow_daily_low,0,100000000000.0
streamflow_daily_4_1:2008_3_12:09112200,64.0999984741211,3.135389091158169,streamflow_daily_low,0,100000000000.0
streamflow_daily_4_1:2008_3_12:09112500,60.09999847412109,3.344067238962667,streamflow_daily_low,0,100000000000.0
streamflow_daily_4_1:2008_3_13:09112200,63.70000076293945,3.1550774497940597,streamflow_daily_low,0,100000000000.0
streamflow_daily_4_1:2008_3_13:09112500,58.70000076293945,3.423823396028018,streamflow_daily_low,0,100000000000.0
streamflow_daily_4_1:2008_3_14:09112200,65.30000305175781,3.077770697800977,streamflow_daily_low,0,100000000000.0
streamflow_daily_4_1:2008_3_14:09112500,60.70000076293945,3.311012082914544,streamflow_daily_low,0,100000000000.0
streamflow_daily_4_1:2008_3_15:09112200,64.5,3.1159447435506133,streamflow_daily_low,0,100000000000.0
streamflow_daily_4_1:2008_3_15:09112500,57.29999923706055,3.507477114048994,streamflow_daily_low,0,100000000000.0
streamflow_daily_4_1:2008_3_16:09112200,64.9000015258789,3.096740080643516,streamflow_daily_low,0,100000000000.0
streamflow_daily_4_1:2008_3_16:09112500,57.29999923706055,3.507477114048994,streamflow_daily_low,0,100000000000.0
streamflow_daily_4_1:2008_3_17:09112200,64.19999694824219,3.1305053818155595,streamflow_daily_low,0,100000000000.0
streamflow_daily_4_1:2008_3_17:09112500,58.900001525878906,3.4121974660851357,streamflow_daily_low,0,100000000000.0
streamflow_daily_4_1:2008_3_18:09112200,63.29999923706055,3.1750148243500584,streamflow_daily_low,0,100000000000.0
streamflow_daily_4_1:2008_3_19:09112200,64.5,3.1159447435506133,streamflow_daily_low,0,100000000000.0
streamflow_daily_4_1:2008_3_1:09112200,67.5999984741211,2.9730538534842412,streamflow_daily_low,0,100000000000.0
streamflow_daily_4_1:2008_3_1:09112500,60.79999923706055,3.305566422384239,streamflow_daily_low,0,100000000000.0
streamflow_daily_4_1:2008_3_20:09112200,62.900001525878906,3.1952055816139557,streamflow_daily_low,0,100000000000.0
streamflow_daily_4_1:2008_3_20:09112500,58.70000076293945,3.423823396028018,streamflow_daily_low,0,100000000000.0
streamflow_daily_4_1:2008_3_21:09112200,62.900001525878906,3.1952055816139557,streamflow_daily_low,0,100000000000.0
streamflow_daily_4_1:2008_3_21:09112500,60.09999847412109,3.344067238962667,streamflow_daily_low,0,100000000000.0
streamflow_daily_4_1:2008_3_22:09112200,61.0,3.2947284583445007,streamflow_daily_low,0,100000000000.0
streamflow_daily_4_1:2008_3_22:09112500,58.29999923706055,3.4473145555592946,streamflow_daily_low,0,100000000000.0
streamflow_daily_4_1:2008_3_23:09112200,61.70000076293945,3.2573490028177394,streamflow_daily_low,0,100000000000.0
streamflow_daily_4_1:2008_3_23:09112500,57.0,3.5259374729651682,streamflow_daily_low,0,100000000000.0
streamflow_daily_4_1:2008_3_24:09112200,63.29999923706055,3.1750148243500584,streamflow_daily_low,0,100000000000.0
streamflow_daily_4_1:2008_3_24:09112500,59.5,3.377788839647305,streamflow_daily_low,0,100000000000.0
streamflow_daily_4_1:2008_3_25:09112200,64.19999694824219,3.1305053818155595,streamflow_daily_low,0,100000000000.0
streamflow_daily_4_1:2008_3_25:09112500,62.0,3.2415876767582996,streamflow_daily_low,0,100000000000.0
streamflow_daily_4_1:2008_3_26:09112200,68.0999984741211,2.951225263762511,streamflow_daily_low,0,100000000000.0
streamflow_daily_4_1:2008_3_26:09112500,66.5999984741211,3.017694302757518,streamflow_daily_low,0,100000000000.0
streamflow_daily_4_1:2008_3_27:09112200,71.30000305175781,2.818771772185214,streamflow_daily_low,0,100000000000.0
streamflow_daily_4_1:2008_3_27:09112500,70.0,2.871120513700208,streamflow_daily_low,0,100000000000.0
streamflow_daily_4_1:2008_3_28:09112200,74.19999694824219,2.7086043696094224,streamflow_daily_low,0,100000000000.0
streamflow_daily_4_1:2008_3_28:09112500,72.4000015258789,2.775945189547768,streamflow_daily_low,0,100000000000.0
streamflow_daily_4_1:2008_3_29:09112200,83.5999984741211,2.404048320900732,streamflow_daily_low,0,100000000000.0
streamflow_daily_4_1:2008_3_29:09112500,82.9000015258789,2.4243477956544432,streamflow_daily_low,0,100000000000.0
streamflow_daily_4_1:2008_3_2:09112200,65.9000015258789,3.0497485782316787,streamflow_daily_low,0,100000000000.0
streamflow_daily_4_1:2008_3_2:09112500,61.70000076293945,3.2573490028177394,streamflow_daily_low,0,100000000000.0
streamflow_daily_4_1:2008_3_30:09112200,87.5999984741211,2.294274423057072,streamflow_daily_low,0,100000000000.0
streamflow_daily_4_1:2008_3_30:09112500,88.19999694824219,2.2786671532081044,streamflow_daily_low,0,100000000000.0
streamflow_daily_4_1:2008_3_31:09112200,82.0,2.450956536085544,streamflow_daily_low,0,100000000000.0
streamflow_daily_4_1:2008_3_31:09112500,86.9000015258789,2.312755263866859,streamflow_daily_low,0,100000000000.0
streamflow_daily_4_1:2008_3_3:09112200,65.19999694824219,3.0824914933440515,streamflow_daily_low,0,100000000000.0
streamflow_daily_4_1:2008_3_3:09112500,58.20000076293945,3.4532376859863114,streamflow_daily_low,0,100000000000.0
streamflow_daily_4_1:2008_3_4:09112200,67.5999984741211,2.9730538534842412,streamflow_daily_low,0,100000000000.0
streamflow_daily_4_1:2008_3_4:09112500,60.0,3.34964059931691,streamflow_daily_low,0,100000000000.0
streamflow_daily_4_1:2008_3_5:09112200,64.9000015258789,3.096740080643516,streamflow_daily_low,0,100000000000.0
streamflow_daily_4_1:2008_3_5:09112500,58.29999923706055,3.4473145555592946,streamflow_daily_low,0,100000000000.0
streamflow_daily_4_1:2008_3_6:09112200,63.20000076293945,3.1800385052664195,streamflow_daily_low,0,100000000000.0
streamflow_daily_4_1:2008_3_7:09112200,65.0,3.091975937830994,streamflow_daily_low,0,100000000000.0
streamflow_daily_4_1:2008_3_7:09112500,59.20000076293945,3.3949059690693733,streamflow_daily_low,0,100000000000.0
streamflow_daily_4_1:2008_3_8:09112200,64.5,3.1159447435506133,streamflow_daily_low,0,100000000000.0
streamflow_daily_4_1:2008_3_8:09112500,61.09999847412109,3.289336186221659,streamflow_daily_low,0,100000000000.0
streamflow_daily_4_1:2008_3_9:09112200,63.5,3.165014739512041,streamflow_daily_low,0,100000000000.0
streamflow_daily_4_1:2008_3_9:09112500,59.70000076293945,3.3664729211155717,streamflow_daily_low,0,100000000000.0
streamflow_daily_4_1:2008_4_10:09112200,81.4000015258789,2.469022508496133,streamflow_daily_low,0,100000000000.0
streamflow_daily_4_1:2008_4_10:09112500,85.0,2.3644521877531135,streamflow_daily_low,0,100000000000.0
streamflow_daily_4_1:2008_4_11:09112200,71.5,2.8108872162099936,streamflow_daily_low,0,100000000000.0
streamflow_daily_4_1:2008_4_11:09112500,75.5999984741211,2.658444973749732,streamflow_daily_low,0,100000000000.0
streamflow_daily_4_1:2008_4_12:09112200,69.80000305175781,2.879347094153935,streamflow_daily_low,0,100000000000.0
streamflow_daily_4_1:2008_4_12:09112500,72.5999984741211,2.768298074147415,streamflow_daily_low,0,100000000000.0
streamflow_daily_4_1:2008_4_13:09112200,76.0,2.6444531047238757,streamflow_daily_low,0,100000000000.0
streamflow_daily_4_1:2008_4_13:09112500,79.69999694824219,2.52168687145034,streamflow_daily_low,0,100000000000.0
streamflow_daily_4_1:2008_4_14:09112200,84.0999984741211,2.3897555244410484,streamflow_daily_low,0,100000000000.0
streamflow_daily_4_1:2008_4_14:09112500,91.8000030517578,2.189307508472531,streamflow_daily_low,0,100000000000.0
